OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
2d0de1804b00d5e981bce63069f356db,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,NA,NA,NA
2d11fb7a9229bb304bd85bb848f2098b,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter,NA
2d15625d5855f8a7f2d6dacfa69a1141,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
2d1615c24f7f3c3eaa8172f8ae67dbd5,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,NA
2d1c764f77506f0ec659d3d14ee98da5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
2d264bafdcee5b3da6d6a982e7756228,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],biforme
2d27eb1d04dd14278588dd8bbb3cffe3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
2d28b82b3b33667bc1f692fabdea57ce,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,NA,NA
2d2a45dc0190deb04ca59cbf3ed3b3aa,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,NA
2d2ba7b46e6b45bc254e6c0b1bf90076,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,NA
2d4424a2bcc72e1e6afec64ee9166421,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
2d5d0b637d2c0fdd1d045efbb353f22c,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
2d5e5d417e198a2dd88bc7f6ebd7bf9f,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
2d5e656a1fa0fb283b26733739ac7b8a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
2d66fdbf6b0968b4b52b273805ce47bc,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
2d68a64f797337eb9a4b2d01c55e01d3,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,NA
2d6e76ac21929188512438dd1d67d6f8,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
2d78128eb2a774687745535428f3e627,Bacteria,GN02,BD1-5,NA,NA,NA,NA
2d7908c7d2cfa2b5c8e75d02487e643b,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Hydrogenophilus,NA
2d7c28efd79a672e8a4933ae5aa68e0b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,NA
2d880fe3c5e60b8d199bcd6e44282cce,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,lividum
2d887c022bb81024895f28c0e693c5e4,Bacteria,NA,NA,NA,NA,NA,NA
2d8946a6b44c3e8788cc612d6ee028f8,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
2d8a684040287449a2a3225effa9098e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,NA
2d8ef532b95691a050a29a4992c42bab,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
2d905b6b9567b1940a45c1d0267f5764,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,NA
2d9d1b0f536c033582447ab1b2f511c0,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,NA,NA
2da4ce455dc50efab3c3234c50347955,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
2da5fc17f4f7e70ebd49bc4cfed78e0c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
2da99f7e89f41f230fa9853bb99d6169,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,NA
2dc610606d3f4cc7605a0045f059f05f,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Cloacibacterium,NA
2dcf222b3aa9af70ccb5f8cda8b6fdcb,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
2ddb122d3d936ee6e6273680e3dc2525,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
2ddbaaee16c695626871a88b12bcc878,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
2de796687eb2bedb735a671b43e365d0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA
2de7d07aa359885738afb1557d4939b1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
2df13fc3eceb1bec9b259123ee5f8f33,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,NA
2dfd7e64a37e74ea763339d2894cc40e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,NA
2e014bb0f09c4795ef7fd560159562f6,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,stercoris
2e0cf59eb8ff5ddc5048e505a1414c4f,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,NA
2e0f62449875115d2a9f34a7a1c4ab24,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
2e10682089371f7500328f24f63694b3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
2e149a3ee0a5b82dd596cf99fd4b2f4c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
2e1f98c3f6055f3785c2ea94dc11a0ff,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,NA,NA
2e245c0c0f568bfea8b58c31ee326ad9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
2e2c3442e70cef5cdfeba71c0b40c29d,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
2e4d5357e3a6ee3589bd3c855c02ea32,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA
2e50c23ef52db3e39e74536dac2d0054,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
2e54a6df26531e71b6ab6860c3e3267a,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
2e581ec4666f91accd08bf444b06a4fb,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,NA
2e5ae6b3087c67cde7b9bee2f9b21b3b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
2e5bfbb42f370fcc1f64a20c79a510e9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
2e6ffd4b2c57c8fa6111b7780161b4ce,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
2e7b8c43c3226a9d7d16621728e6d201,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
2e7f764dba4486cb32ef04154f602c6e,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,NA
2e86e6bda3aee0889ed4212b66175acc,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,parvula
2e89b509a8f42c8d25d4b50ee5db40bd,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
2e94ca5e079c7ea914045f1a796ff3fa,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
2e95af8e1e8e5e901cc7c2dfbf62cdf4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,NA
2e9ba9370ef33aadf0bdd6627d63a89c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
2ea22bc5011d6e2301b111f7c4e37a91,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,wittichii
2ea8a9ce047361035415a36a39b2af9a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
2ea8fb351755ba22b36b38955bf85589,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
2eb35d314cfab66740498b67c7219c0e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
2eb670dccd579e320bd304f66bb00c0e,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,NA
2ec257259f647e465a723be9cecfed84,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
2ec6790ff81327cd08a5626069529a96,Bacteria,Chloroflexi,TK17,mle1-48,NA,NA,NA
2ec9b1495ea8a80ae6113b1ab0f407b0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,NA
2eca4e77a384d4a3f724eded872d330f,Bacteria,Acidobacteria,Solibacteres,Solibacterales,NA,NA,NA
2ecd5e796e0b016b1b869fa39e88196f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
2edac857d4ca11ceddd463e086b93b9f,Bacteria,NA,NA,NA,NA,NA,NA
2edb6ad90b027add8f400061bd392c46,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
2edda745e099dd6d8ee76cba6e25d0d5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
2eddf4889717066a0b537f6f94ff53ff,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
2edf85ffb6df81d339f367d8b7cbc722,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
2ee370c4050373dbab71fcacee4285ed,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
2eea6738d84fc143d55acf4406622781,Bacteria,Firmicutes,Clostridia,Clostridiales,[Acidaminobacteraceae],Fusibacter,NA
2eed395a1897369985e7f2bc5eacabee,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
2eee9cb4e108577d72ff2e22688196a1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
2ef4f5f1d7714c2a6058aaac1e7e03ec,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],NA
2f172086de3b981b7a8cd16f3a23299a,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
2f1a980ebbaf6d602ab02fc2cceb4c5f,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
2f1b8ae48761fd0f72ad7bb55b5527f5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
2f1d5c84fafcda50483d99611b6f9b93,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
2f2387894cd59e7f88ec1a05a73da9ea,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
2f258889e722bf43489ee8310baccd11,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
2f2ee2ac3ded80cf300d5c744cb978fb,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
2f3a96be1dd4cabba261055dfa736d90,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],Paraprevotella,NA
2f3e9df1f95e3e07faf4faefe9326e0b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
2f3fe39c61ac18cd8a2bea08df328fae,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens
2f472f240c932bb1d8b3b71cd9b81d53,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,NA
2f4a8fff18d8f26b048f0b2b212856d4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA
2f5ea6c5fdc1f41660e7c37bf413d86f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,NA
2f64c77321b012d6ef46f8cb652c0d61,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA
2f6ae97e4abd49d6a00bea9156013e82,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,NA
2f7498fee72ce3ab1fcb2cf3911f67eb,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,pseudolongum
2f767505bf9d6055489a3ecd826f2f2a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
2f79934aad4d8ec9795b9b8d7e005d13,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA
2f7b825986dd98952a8ff67537808e77,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
2f88a5f62db250a68ce44b89692095da,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius
2f89738375803d65c052e8dac4d00fa9,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA
2f9543851d60dbdc87ba4b0c78092b34,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
2f9f0eee29255b0ca7649917f09d131d,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,NA,NA
2fa5fb5e084f019d404422ca856976b4,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],NA,NA
2face0a731619255bf853f3210856aa4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,yanoikuyae
2fafe9e0c0a2ccd9a9269ce67fa150f9,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens
2fb1be504e7f1313e99fcd3cf5f5a4f1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
2fb598aaf3062496d586261ccf980d71,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nanceiensis
2fc41aaa0339384559ca41075e562585,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA
2fc63738a129175c60c54d2211994bfc,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
2fcb3b6b1201ee2561cab627f08b6729,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
2fd1fc487903833c9310a078eae2a482,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
2fd69a6c9f462806f6c0185f794c531b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius
2fd8300477787d2f0fdd0af9b8951704,Bacteria,Chloroflexi,Gitt-GS-136,NA,NA,NA,NA
2fd996f87cd82b14318d73fded897617,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,NA,NA
2fdcc360ce2079980d8936bdbdec82c2,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Parvimonas,NA
2feb356bbebaef8f6885702d54d79d8f,Bacteria,Synergistetes,Synergistia,Synergistales,Dethiosulfovibrionaceae,TG5,NA
2feb9954727d74297f02281cc1ddd6e9,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
2ff4f3f94b582376c567a72d230c7b23,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
3006aacbff619b7de83dc6af880377cd,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA
301776cfa45aeb6a5ebb363846421d69,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,NA
3019a151d606b4e5e65b88f11dffe82c,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens
302165ae9181b5923cbc751078c3d1db,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,NA
30273f967798f4590fd91980e14624f2,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,NA,NA,NA
302d9760b2b730820cf73d3c9c082b6a,Bacteria,Acidobacteria,Sva0725,Sva0725,NA,NA,NA
302e09fd63ae735e66e3b76d2f7ded35,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,NA
302ea18c5f818cc7457b992d767ac173,Bacteria,NA,NA,NA,NA,NA,NA
30381b47b7d9a0a912e36ed725aa362a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,NA
30427c939a1f735ab58db1074a1e32a5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,NA
3046f8b014620d51934939038d81ff38,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
3048dd81b628f6a9147a1bcad68f3a32,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
3049efe994528d2453ef874bcbc690c0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
305886e6b19201205ae71fac567a9fa0,Bacteria,GN02,BD1-5,NA,NA,NA,NA
305caa29c54a78073045723ed0fdc96c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
3083144d2e0eef3a04a5094aa5bcaea1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
30863e0ba7d01b05c561f9a574a4576c,Bacteria,NA,NA,NA,NA,NA,NA
30888a9a8fe2965a8d1521441eadccbe,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
3089e61f0281ee43f473984d379817a2,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
308b56b1fceae4a441fdc03f4298f0a3,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Helcococcus,NA
308dc022538318c2fd9b7dc9e066d68e,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
30910e43aac6db42363e3ec22318a4b4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
3093936ac8127acde8f1c717f9803a23,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,aquatica
3099279d72a3319119f0c0c5aaad7e13,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae
3099e52f5f7d4412afcf7dd84f0f7d3a,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
30a12434d020c5034c7d3498a1ea56d6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
30a42bbcefb5bb41f4b881c5bbbe9b30,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
30a42dc588766fcf35bba2d17565a06d,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
30af946fc603a8defa98e200ba7ec4e3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,NA
30b5d315f7f8a27fa0cd4a71b51848da,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA
30b66c6e77cd81d8f43401ece8e34e4a,Bacteria,Chlorobi,OPB56,NA,NA,NA,NA
30b7389a70c81a1a9ddb89362789dbd1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
30b983ec14c466c8c2802c3d56fbfeec,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
30c5ed4f1fadf0312c6d2f7d954e0e9c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
30d319cc97f222d8b9805e54a0b0d6e2,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,psychrophilus
30d35e0a588b929c5c5341e2371d0333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],CF231,NA
30dc6e349e982a4beab54b51e0e7bdcc,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
30dd5e45a5dfb3039db12b52b9856853,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
30df568957dfb44a1f12b1d0a5c26856,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
30ebf80c916ad9f0a15efe515ed47492,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
30f058035cc754570f7610d83a3960ba,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
30fe32e6cd193be42fb6e65611004d60,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],NA,NA
3103fc00aa0a2c6c2c2c6355bb441129,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Modestobacter,NA
3107ecf2a7e1490804e7ebe93a6526a4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
310e79f4c3d09e3f030029ff08e0999a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,diminuta
3124da3bd4a8d18e7be8f79a180884b4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,NA,NA
313cbf41de5e1d47660be527db0de9d2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
31495018e6fb3cac820cbd603bbc4302,Bacteria,NA,NA,NA,NA,NA,NA
314ace7c3ef188f5af03ac39aaafe20e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
314ae3a3d92c7ece56738da2a6189950,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
315057531a05e3b9c3c99caba82474a3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis
315322f5cdc83e616784334c3f968292,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
31590559732d3833a14445446a7e5d9d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
315b57a9cab2a7aa6764f38327b38417,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
315eb5ec3d1e3fe3a03c92ba071c0160,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
315ee5ed50ae1d365368b5e341c38a66,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
3161aafe0b71d703ab768a99b85d1bd9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
3166729c34874b0d913be38a01c58691,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,NA,NA
3169f76ca4c5a98b5b95bc570a162164,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
316c0f96cd025970b9ff4b435d62a1cb,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,NA
317c3641e1d989e37c37198795f1f8bf,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
317ceab9ceb498f7c6552ec24ca4e346,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,vadinHB04,NA
317db6945afc2134b89867cdc5dc71b4,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,NA,NA
318617e8a59ab6dd25af46b7b78ba08a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,NA
318c63412b3ed678f5d0c7df096cc437,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
3190c55565831cd3269c435309876066,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,NA,NA
319471e638916c50036bcbd5a37543ef,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],biforme
3195181e6febeceabda71fddbc2502ea,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
3195c61fea71b4bfe9f3ecd04d2e9f0f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA
319a27c42b0c33946e2c3b607739921f,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis
31a4630ec885240ef2872e0c9c32f5e4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
31a4887bd3ef134957e64659fbd82150,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
31a7a511a2bc91d38aa2c7600f8de735,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,NA
31acd0c56cb88cfc2bd9babfe502956a,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
31ae9664b0eef1239ceefa9a9fb08622,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA
31b729d9b65dbf00507fe625b229ef87,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
31b806adcd01182708d02af11dc41eea,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
31ba504999e1a14683ed31c4fbe07593,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
31baf8c65738ebef7210d3d1a575176b,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,NA
